student_id,course,student_cohort,academic_status,failed_subjects,study_skills(attended),referral,pp_meeting,self_assessment,readiness_assessment_results,follow_up,follow_up_type,subject_1,subject_1_assess_1,subject_1_assess_2,subject_1_assess_3,subject_1_assess_4,attendance_1,learn_jcu_issues_1,lecturer_referral_1,subject_2,subject_2_assess_1,subject_2_assess_2,subject_2_assess_3,subject_2_assess_4,attendance_2,learn_jcu_issues_2,lecturer_referral_2,subject_3,subject_3_assess_1,subject_3_assess_2,subject_3_assess_3,subject_4_assess_4,attendance_3,learn_jcu_issues_3,lecturer_referral_3,comments,identified_issues
69988,Bachelor of Commerce,First year,Conditional,,,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,53.76,50.16,49.56,61.68,68,No Access,Attendance,,40.32,44.05,47.6,49.54,62,No Access,Attendance,,73.4,74.58,85.57,73.39,61,Access,Non Submission,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Poor time management
14847,Bachelor of Business,New,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,65.81,65.24,39.09,12.7,81,Access,Concern for Welfare,,65.24,72.82,58.17,44.82,80,Access,Attendance,,84.81,71.87,64.1,49.4,75,Access,Concern for Welfare,Week 5. Good progress on assessments. No concerns identified.,Academic progression
48462,Postgraduate Qualifying Program - Business,Continuing,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,52.63,41.35,58.36,71.74,94,Access,Attendance,,84.47,93.34,96.88,77.54,99,Access,Non Submission,,80.4,76.17,72.93,75.92,94,Access,Concern for Welfare,Week 7. Student maintaining good academic standards.,Academic progression
36422,Master of Information Technology,First year,At Risk,CP5639,Essential Skills and Reading,Lecturer,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,0.0,0.0,27.9,46.27,46,No Access,Attendance,,20.32,28.6,26.32,39.38,40,No Access,Attendance,,56.54,56.88,58.19,68.71,32,Access,Attendance,Week 3 late enrolment. Student finding it difficult to catch up on Weeks 1 and 2. Week 4. Student contacted on lecturer referral. Student has been sick on arrival.,Mental health
15741,Master of Education - Master of Business Administration,New,At Risk,CP5046,,Other,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,,21.81,34.44,7.22,14.24,60,Access,Non Submission,,77.3,77.17,79.28,78.75,61,No Access,Concern for Welfare,,83.71,91.02,97.46,100.0,53,Access,Concern for Welfare,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Mental health
36144,"Bachelor of Tourism, Hospitality and Events",LOA,Conditional,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,58.38,73.09,40.94,40.74,100,Access,Concern for Welfare,,52.09,45.76,67.7,85.48,97,Access,Non Submission,,68.45,64.29,69.45,76.12,87,Access,Concern for Welfare,Week 7. Student maintaining good academic standards.,Study skills
15492,Master of Professional Account and Master of Business Administration,New,At Risk,,4R Essential Skills,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,62.53,58.88,46.41,40.24,58,Access,Concern for Welfare,,36.77,26.36,39.74,38.67,45,No Access,Attendance,,50.52,43.36,55.38,42.01,39,Access,Attendance,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Financial stress
51365,Bachelor of Commerce,Transferred,Satisfactory,,4R Essential Skills,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,60.07,58.12,77.49,95.61,87,Access,Attendance,,87.93,99.26,100.0,100.0,94,Access,Attendance,,92.04,100.0,100.0,100.0,100,No Access,Non Submission,Week 7. Student maintaining good academic standards.,Academic progression
50642,Master of Information Technology - Master of Business Administration,New,Conditional,CP1406,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,48.71,44.72,51.91,51.31,78,Access,Non Submission,,64.78,77.28,60.0,53.95,80,No Access,Concern for Welfare,,62.61,60.79,43.47,26.94,74,Access,Attendance,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Study skills
77552,Master of Education - Master of Business Administration,Return to Study,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,65.31,76.81,53.76,34.08,63,Access,Non Submission,,60.45,43.85,56.0,32.95,62,No Access,Non Submission,,80.54,74.38,97.06,100.0,61,No Access,Attendance,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Poor time management
62196,Bachelor of Commerce,Return to Study,Academic Caution,,,Other,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,45.31,36.73,43.37,41.15,68,Access,Attendance,,65.19,58.98,72.66,79.57,60,Access,Non Submission,,54.89,49.2,53.05,42.32,62,No Access,Attendance,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Late enrollment
81176,Master of Information Technology,New,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,70.7,71.38,73.32,95.82,77,No Access,Concern for Welfare,,73.41,81.45,75.71,74.0,78,No Access,Attendance,,73.57,73.1,76.37,66.25,74,Access,Concern for Welfare,Week 3. Student performing well. Consistent attendance and engagement.,Study skills
72049,Master of Information Technology,Return to Study,At Risk,CP1406,Studiocity,Other,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,13.62,18.86,22.61,36.04,67,Access,Non Submission,,47.79,53.93,54.92,67.94,65,Access,Concern for Welfare,,29.53,20.75,25.64,23.49,53,No Access,Non Submission,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Financial stress
43202,Master of Business Administration,Excluded,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,67.1,52.08,84.31,89.63,81,Access,Concern for Welfare,,77.07,87.03,53.62,35.76,87,No Access,Non Submission,,70.35,67.66,68.62,85.12,85,Access,Concern for Welfare,Week 3. Student performing well. Consistent attendance and engagement.,Study skills
14799,Master of International Tourism and Hospitality Management,New,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,78.08,85.75,78.55,62.0,93,Access,Non Submission,,50.04,37.81,53.64,55.82,95,Access,Attendance,,72.48,69.53,92.6,92.78,88,Access,Concern for Welfare,Week 7. Student maintaining good academic standards.,Academic progression
94790,Master of International Tourism and Hospitality Management - Master of Business Administration,Return to Study,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,81.13,81.15,80.52,94.34,97,Access,Non Submission,,92.55,90.63,100.0,100.0,98,Access,Concern for Welfare,,75.09,76.72,68.21,61.1,100,Access,Attendance,Week 5. Good progress on assessments. No concerns identified.,Academic progression
35048,Master of Engineering Management,Return to Study,Conditional,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,63.03,70.24,62.08,46.03,100,Access,Non Submission,,66.32,40.72,61.37,59.35,98,Access,Concern for Welfare,,73.37,89.21,79.12,88.36,100,Access,Attendance,Week 8. Strong performance across all subjects. No intervention needed.,Study skills
47501,Master of Education - Master of Business Administration,Continuing,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,50.28,47.36,45.41,33.55,90,Access,Concern for Welfare,,65.4,50.94,52.64,56.75,89,No Access,Non Submission,,73.29,69.23,73.23,87.21,81,Access,Non Submission,Week 8. Strong performance across all subjects. No intervention needed.,Study skills
56789,Master of International Tourism and Hospitality Management - Master of Business Administration,First year,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,70.05,74.37,61.58,49.93,88,Access,Non Submission,,79.25,94.39,93.55,100.0,77,Access,Concern for Welfare,,76.82,88.03,84.76,61.21,75,No Access,Attendance,Week 8. Strong performance across all subjects. No intervention needed.,Time management
16265,Master of Business Administration,First year,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,57.35,60.06,39.48,19.78,100,Access,Concern for Welfare,,66.6,64.55,63.73,58.82,100,No Access,Attendance,,84.9,82.78,81.06,62.94,99,Access,Attendance,Week 5. Good progress on assessments. No concerns identified.,Academic progression
95948,Bachelor of Commerce,New,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,82.29,76.92,71.42,68.54,88,Access,Concern for Welfare,,65.8,61.59,68.38,65.76,84,No Access,Attendance,,100.0,99.4,100.0,76.7,77,Access,Attendance,Week 3. Student performing well. Consistent attendance and engagement.,Time management
53506,Master of International Tourism and Hospitality Management,Transferred,At Risk,,,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,24.51,15.81,14.96,15.18,70,Access,Non Submission,,63.64,66.4,61.37,52.67,55,No Access,Concern for Welfare,,65.04,81.61,66.4,78.34,40,No Access,Attendance,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Financial stress
45811,Master of Information Technology,New,Academic Caution,CP5639,Writing,Student Advocate,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,46.18,56.58,59.87,60.86,71,Access,Concern for Welfare,,15.23,29.74,19.69,34.04,65,No Access,Non Submission,,16.49,10.6,21.7,27.4,59,Access,Non Submission,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Mental health
26315,Master of International Tourism and Hospitality Management - Master of Business Administration,First year,Conditional,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,68.0,70.48,85.52,82.38,79,Access,Non Submission,,81.92,74.29,77.97,80.64,85,Access,Non Submission,,77.67,74.52,81.59,79.77,81,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Study skills
58237,"Bachelor of Tourism, Hospitality and Events",Transferred,Conditional,,,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,,20.57,20.26,8.15,17.2,80,Access,Non Submission,,79.18,72.49,69.28,56.78,86,No Access,Concern for Welfare,,67.99,72.28,100.0,100.0,82,No Access,Concern for Welfare,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Poor time management
67272,Master of International Tourism and Hospitality Management,Transferred,Satisfactory,,Essential Skills and Reading,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,71.1,86.55,73.96,62.33,100,Access,Attendance,,79.1,84.74,75.69,83.52,87,Access,Concern for Welfare,,83.48,79.81,98.99,97.35,79,Access,Non Submission,Week 3. Student performing well. Consistent attendance and engagement.,Study skills
62431,Master of Professional Accounting,Return to Study,Conditional,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,61.56,56.74,44.63,40.47,70,Access,Non Submission,,88.94,88.51,74.01,69.2,70,No Access,Concern for Welfare,,47.72,56.15,45.43,23.02,77,No Access,Attendance,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Late enrollment
67637,Master of Professional Accounting,Continuing,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,76.1,77.77,73.1,59.14,85,Access,Non Submission,,96.47,92.85,100.0,96.21,88,Access,Non Submission,,83.17,83.6,83.45,73.67,100,Access,Attendance,Week 3. Student performing well. Consistent attendance and engagement.,Time management
60678,"Bachelor of Tourism, Hospitality and Events",Transferred,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,76.34,87.58,65.99,50.83,100,Access,Concern for Welfare,,100.0,91.99,94.45,100.0,96,Access,Concern for Welfare,,91.97,72.54,99.62,100.0,99,Access,Non Submission,Week 8. Strong performance across all subjects. No intervention needed.,Academic progression
54438,"Bachelor of Tourism, Hospitality and Events",LOA,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,68.21,77.53,64.73,56.84,93,No Access,Non Submission,,71.14,68.35,74.62,92.23,88,Access,Concern for Welfare,,80.13,80.03,85.59,97.69,88,Access,Non Submission,Week 3. Student performing well. Consistent attendance and engagement.,Study skills
34486,Postgraduate Qualifying Program - Business,Transferred,Conditional,,Essential Skills and Reading,Lecturer,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,63.67,58.33,67.92,44.6,72,No Access,Non Submission,,83.01,95.26,91.9,100.0,69,Access,Attendance,,58.89,52.88,46.35,52.18,58,Access,Concern for Welfare,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Poor time management
75038,Bachelor of Business,Return to Study,Satisfactory,,,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,60.99,58.0,63.23,63.91,76,Access,Attendance,,78.18,63.71,75.84,84.56,73,No Access,Concern for Welfare,,69.82,62.92,79.37,79.05,73,No Access,Attendance,Week 7. Student maintaining good academic standards.,Academic progression
75211,Bachelor of Information Technology,First year,At Risk,,Writing,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,43.32,41.64,43.32,61.67,46,Access,Attendance,,55.29,45.52,51.57,44.76,44,Access,Attendance,,48.89,56.16,49.21,49.4,40,No Access,Attendance,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Financial stress
58148,Master of International Tourism and Hospitality Management,LOA,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,43.22,53.81,41.54,43.81,95,Access,Attendance,,78.08,71.92,75.64,65.09,98,Access,Attendance,,91.6,73.81,82.07,73.44,100,No Access,Attendance,Week 5. Good progress on assessments. No concerns identified.,Academic progression
78062,Master of Education - Master of Business Administration,Return to Study,Conditional,,Studiocity,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,77.46,83.12,61.08,51.51,83,Access,Concern for Welfare,,70.82,88.64,67.42,51.51,77,Access,Attendance,,64.84,64.49,69.47,80.07,75,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Late enrollment
44959,Master of Information Technology - Master of Business Administration,LOA,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,73.84,78.06,90.2,94.88,100,Access,Non Submission,,60.31,62.82,47.49,27.63,100,Access,Concern for Welfare,,65.13,55.13,76.82,83.25,98,Access,Non Submission,Week 3. Student performing well. Consistent attendance and engagement.,Academic progression
20828,Bachelor of Information Technology,Transferred,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,78.48,82.56,76.38,86.86,89,Access,Concern for Welfare,,69.21,67.87,62.13,75.4,84,Access,Attendance,,73.71,78.5,67.9,75.16,75,Access,Concern for Welfare,Week 3. Student performing well. Consistent attendance and engagement.,Study skills
65640,Bachelor of Information Technology,Return to Study,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,79.27,66.27,79.31,80.74,100,Access,Attendance,,71.4,82.48,59.23,47.77,100,No Access,Non Submission,,64.81,73.05,54.52,27.39,90,Access,Non Submission,Week 8. Strong performance across all subjects. No intervention needed.,Study skills
20345,Master of Professional Account and Master of Business Administration,Return to Study,Conditional,CP5639,Writing,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,61.47,60.36,71.87,86.82,76,Access,Attendance,,59.36,47.82,47.38,20.11,78,No Access,Concern for Welfare,,57.93,52.66,56.12,57.3,72,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Study skills
66440,Master of Business Administration,New,At Risk,,,Enrollment,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,74.17,82.46,90.28,98.66,50,No Access,Concern for Welfare,,22.9,28.89,30.42,35.06,47,Access,Attendance,,37.65,37.49,55.6,61.26,46,Access,Attendance,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Financial stress
88964,Master of International Tourism and Hospitality Management - Master of Business Administration,Excluded,Academic Caution,CP5047,Writing,Lecturer,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,69.15,71.39,60.31,56.59,73,Access,Concern for Welfare,,79.63,78.43,69.28,45.04,66,Access,Concern for Welfare,,48.42,45.14,56.62,47.27,65,Access,Attendance,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Poor time management
33652,Bachelor of Information Technology,New,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,88.65,77.95,100.0,100.0,81,Access,Non Submission,,76.69,63.51,76.14,71.22,77,Access,Concern for Welfare,,59.71,62.04,51.47,38.78,74,Access,Attendance,Week 5. Good progress on assessments. No concerns identified.,Academic progression
81496,Master of Engineering Management,SRI to JCUB,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,67.56,62.96,88.34,92.3,96,Access,Concern for Welfare,,80.29,81.45,83.82,90.73,92,Access,Non Submission,,85.58,87.71,87.83,89.65,93,Access,Concern for Welfare,Week 8. Strong performance across all subjects. No intervention needed.,Study skills
